relation_type,source_id,target_id,weight,source_book,page,evidence
COVERS,E00001,E37550,1,船舶电气设备维修指南,138,"自动切换:由于种种原因,1号机组泵打不上压力时,$YLJ_{1}$因失压,继电器触点断开,使得$J_{11}$失电,它的常闭触点闭合,使得$J_{20}$得电,它的常开触头闭合,使得$C_{20}$得电,使2号机组投入运行,同时,$J_{11}$的常闭触点闭合,也接通报警回路,进行报警"
COVERS,E00001,E37551,1,船舶电气设备维修指南,138,"我们假定线路导线连接完好,无短路、断路情况,从主电源、电动机、控制系统元器件三个方面来分析"
COVERS,E00001,E07952,1,船舶电气设备维修指南,140,"除了以上故障外,还有压力继电器失灵、不能报警等故障,可以用同样的方法来分析找到故障点,排除故障"
COVERS,E00001,E37570,1,船舶电气设备维修指南,140,"除了以上故障外,还有压力继电器失灵、不能报警等故障,可以用同样的方法来分析找到故障点,排除故障"
COVERS,E00001,E43842,1,船舶电气设备维修指南,140,"d3——时间继电器,用于压力波动延时自动切换,防止频繁误动作"
COVERS,E00001,E08007,2,船舶电气设备维修指南,145,"I.AVAL型分油机,它具有手动排渣操作(通过切换控制阀来实现)和时序控制的自动排渣操作,它的组成如图6-20所示"
COVERS,E00001,E08027,3,船舶电气设备维修指南,145,"可见凸轮轴在60s位置时,分油机处于放水2工况(相当于手动控制时,控制阀在“2”位),活动底盘下落,排渣口打开;滑动环复位"
COVERS,E00001,E08068,1,船舶电气设备维修指南,147,"当凸轮轴转到10s位置时,$K_{8}$闭合,电磁阀$V_{3-1}$得电,打开冲洗水进入分油机把分油机中大部分剩油排出分油机,以免在排渣时浪费这部分油,同时,这部分水也用于冲洗分油机,到了35s位置时,$K_{8}$,$K_{9}$断开,电磁阀$V_{3-1}$失电关闭,停止冲洗水进入分油机,同时,$K_{5}$,$K_{6}$闭合,使$V_{1-1}$得电打开,外管进水,而$K_{7}$断开,"
COVERS,E00001,E44577,1,船舶电气设备维修指南,147,"当凸轮轴转到10s位置时,$K_{8}$闭合,电磁阀$V_{3-1}$得电,打开冲洗水进入分油机把分油机中大部分剩油排出分油机,以免在排渣时浪费这部分油,同时,这部分水也用于冲洗分油机,到了35s位置时,$K_{8}$,$K_{9}$断开,电磁阀$V_{3-1}$失电关闭,停止冲洗水进入分油机,同时,$K_{5}$,$K_{6}$闭合,使$V_{1-1}$得电打开,外管进水,而$K_{7}$断开,"
COVERS,E00001,E44578,1,船舶电气设备维修指南,147,"当凸轮轴转到10s位置时,$K_{8}$闭合,电磁阀$V_{3-1}$得电,打开冲洗水进入分油机把分油机中大部分剩油排出分油机,以免在排渣时浪费这部分油,同时,这部分水也用于冲洗分油机,到了35s位置时,$K_{8}$,$K_{9}$断开,电磁阀$V_{3-1}$失电关闭,停止冲洗水进入分油机,同时,$K_{5}$,$K_{6}$闭合,使$V_{1-1}$得电打开,外管进水,而$K_{7}$断开,"
COVERS,E00001,E44582,2,船舶电气设备维修指南,148,"若指示灯亮,说明电源是好的,应检查起动按钮PB1和控制继电器$R_{1}$"
COVERS,E00001,E37598,1,船舶电气设备维修指南,150,"FS——流量继电器,低流量时动作,说明供油系统有故障,如滤器堵塞,管路泄漏"
COVERS,E00001,E43270,1,船舶电气设备维修指南,150,"FS——流量继电器,低流量时动作,说明供油系统有故障,如滤器堵塞,管路泄漏"
COVERS,E00001,E49323,3,船舶电气设备维修指南,150,"FS——流量继电器,低流量时动作,说明供油系统有故障,如滤器堵塞,管路泄漏"
COVERS,E00001,E49324,1,船舶电气设备维修指南,150,"FS——流量继电器,低流量时动作,说明供油系统有故障,如滤器堵塞,管路泄漏"
COVERS,E00001,E49332,1,船舶电气设备维修指南,152,"3PT2低油温的温度继电器,当油温度低时,PT2闭合,通过开关量输入口,通知主控板发生油温低,主控板扫描到这个信号就给出油温低报警信号"
COVERS,E00001,E49338,1,船舶电气设备维修指南,152,"7流量监视:当供油管路发生流量减少时,FS流量继电器闭合,主控板通过开关量输入口扫描到该信号时,就给出流量不足的报警信号"
COVERS,E00001,E49341,4,船舶电气设备维修指南,153,A4——2电源频率太高(±5%
COVERS,E00001,E44598,5,船舶电气设备维修指南,153,"一旦故障排除后,必须按下报警复位按钮,主控板才能使程序初始化,使程序重新开始,或者撤消被中断的程序使之继续进行"
COVERS,E00001,E08277,14,船舶电气设备维修指南,155,"主令控制器要有“上升1、2、3档”、停车、“下降1、2、3档”,并有明显标记"
COVERS,E00001,E08282,2,船舶电气设备维修指南,156,"当电磁制动器线圈中的电流小于维持电流时,中、高速绕组应及时断电"
COVERS,E00001,E44604,2,船舶电气设备维修指南,156,"检查按钮、指示灯、开关、仪表等零部件的完整性,紧固件不应有松动"
COVERS,E00001,E49353,5,船舶电气设备维修指南,156,"检查开调整时间继电器、压力、温度、液位调节器、热继电器及失压保护继电器的整定值,使其符合控制线路要求"
COVERS,E00001,E44647,1,船舶电气设备维修指南,159,"检查各时间继电器、中间继电器、保护用继电器以及风机接触器等电器的触头接触是否良好,有无损坏、变形、动作是否灵活,若发生变形、断裂或脱落等故障应及时修理或更换"
COVERS,E00001,E37643,1,船舶电气设备维修指南,159,"主令器在0位时,风门开关FK和主令器上的电源开关闭合就会使FSC有电,其常开触头闭合,使风机电动机有电运转,同时失压继电器有电,常开触头闭合,控制线路有电"
COVERS,E00001,E08381,5,船舶电气设备维修指南,160,"只有机械制动到电动机停转(这就是所谓的三级制动过程),当从一方向的高速档快速推到另一方向的高速档,首先进行三级制动,然后再进行延时起动,其过程:当手柄从起货高速快速推向落货高速过程中,使得2SJ失电,延时打开的常开触头2SJ(13-14),仍然使ZC有电,使ZDC制动继电器失电,其常开触点ZDC(36-59)打开,使得2SJ常开触头无法得电,只能进行三级制动,2SJ常开触头延时时间到了,2SJ(1"
COVERS,E00001,E08386,1,船舶电气设备维修指南,161,"但是,负载继电器失灵是造成重载超速运行的主要原因,若不及时发现,调整修复,就会发生电动机过热现象,久而久之或有其他故障就可能烧毁电动机"
COVERS,E00001,E37645,1,船舶电气设备维修指南,161,"但是,负载继电器失灵是造成重载超速运行的主要原因,若不及时发现,调整修复,就会发生电动机过热现象,久而久之或有其他故障就可能烧毁电动机"
COVERS,E00001,E37647,2,船舶电气设备维修指南,161,电动机过热保护是由埋在电动机定子槽内绕组端部的热电偶和串在主电路的热继电器RJ的动作来实现的
COVERS,E00001,E43272,2,船舶电气设备维修指南,161,电动机过热保护是由埋在电动机定子槽内绕组端部的热电偶和串在主电路的热继电器RJ的动作来实现的
COVERS,E00001,E49380,1,船舶电气设备维修指南,161,"电动机发生堵转时,定子电流大大增加,(如国产恒功率JZF-H型三速异步电动机28极、8极、4极的堵转电流分别为2Ie、4Ie、4Ie)温升快而高"
COVERS,E00001,E49383,1,船舶电气设备维修指南,161,堵转电流较大、容易使电动机发热
COVERS,E00001,E37652,1,船舶电气设备维修指南,161,"若5SJ继电器失效,也会发生低速绕组堵转"
COVERS,E00001,E44665,2,船舶电气设备维修指南,161,"可见,电动机过热时,应检查制动接触器ZDC,电磁制动器ZDQ以及放电电阻"
COVERS,E00001,E43273,2,船舶电气设备维修指南,162,摩擦片间隙太小、间隙不均匀、摩擦片变形等都会引起制动器发热和磨损严重
COVERS,E00001,E49385,2,船舶电气设备维修指南,162,摩擦片间隙太小、间隙不均匀、摩擦片变形等都会引起制动器发热和磨损严重
COVERS,E00001,E37659,2,船舶电气设备维修指南,162,"此外,制动器内弹簧弹力过强,线圈内部短路,吸力太小、弹簧掉落使衔铁受阻间隙不匀或变小等也是摩擦片过快磨损原因"
COVERS,E00001,E43274,2,船舶电气设备维修指南,162,"此外,制动器内弹簧弹力过强,线圈内部短路,吸力太小、弹簧掉落使衔铁受阻间隙不匀或变小等也是摩擦片过快磨损原因"
COVERS,E00001,E08421,1,船舶电气设备维修指南,162,"由于正、倒车都不能起动,故障的部分在于正、倒车控制线路中的公共部分,所以,首先检查风机是否转,若不转,应检查主电源、各个熔断器是否烧断,热继电器RJ是否复位,若风机转,应检查风机接触器FSC的副触头和零压继电器是否吸合"
COVERS,E00001,E44669,1,船舶电气设备维修指南,162,"由于正、倒车都不能起动,故障的部分在于正、倒车控制线路中的公共部分,所以,首先检查风机是否转,若不转,应检查主电源、各个熔断器是否烧断,热继电器RJ是否复位,若风机转,应检查风机接触器FSC的副触头和零压继电器是否吸合"
COVERS,E00001,E08430,4,船舶电气设备维修指南,162,"风机长期过载运行,其热继电器$2RJ$动作,风机接触器FSC释放,使高、中速不能运行,只可用低速放下货物"
COVERS,E00001,E43275,1,船舶电气设备维修指南,162,"此外,摩擦片太光滑,间隙过大,反作用弹簧力不足都会影响滑程"
COVERS,E00001,E08438,2,船舶电气设备维修指南,163,"当主令器b11在0位时,风门开关b12闭合,使得C16有电,风机电动机运行,失压继电器d11有电,d11(13)闭合自保,d11(14)闭合,控制线路有电"
COVERS,E00001,E37686,1,船舶电气设备维修指南,163,"制动继电器失效,使制动器线圈得不到电,就不能释放,发生堵转"
COVERS,E00001,E44674,1,船舶电气设备维修指南,165,"这种故障是故障方向继电器d12、d13、接触器C11或C12故障,首先应检查故障方向的继电器d11或d13本身和其线圈回路是否存在开路故障,然后检查故障方向的接触器C11或C12本身及线圈回路"
COVERS,E00001,E44675,1,船舶电气设备维修指南,165,"这种故障是故障方向继电器d12、d13、接触器C11或C12故障,首先应检查故障方向的继电器d11或d13本身和其线圈回路是否存在开路故障,然后检查故障方向的接触器C11或C12本身及线圈回路"
COVERS,E00001,E37707,1,船舶电气设备维修指南,166,"这种故障主要是由C13接触器故障或C13线圈回路断路所造成,应检查接触器C13本身是否故障,其线圈回路C14、C15的常闭触点是否闭合良好"
COVERS,E00001,E37708,1,船舶电气设备维修指南,166,"这种故障主要是由C13接触器故障或C13线圈回路断路所造成,应检查接触器C13本身是否故障,其线圈回路C14、C15的常闭触点是否闭合良好"
COVERS,E00001,E44678,2,船舶电气设备维修指南,166,"这种故障主要是由C13接触器故障或C13线圈回路断路所造成,应检查接触器C13本身是否故障,其线圈回路C14、C15的常闭触点是否闭合良好"
COVERS,E00001,E37720,1,船舶电气设备维修指南,166,"手柄反向,电动机仍正向运行时间继电器2SJ失灵或延时过长滑程超过规定数值1.制动时间过长2.高速刹车3.摩擦片间隙过大,制动力矩小恒功率起货机轻载不能高速运行负载继电器失灵或整定值不对电磁制动器不吸合,电动机发生堵转1.电磁制动器线断路或短路2.时间继电器SJ失灵电磁制动器不释放1.摩擦片碎裂卡住2.加速接触器副触头未断开,使电磁制动器未断电3.制动接触器有故障电磁制动器人合后马上又释放1.换档时"
COVERS,E00001,E49392,1,船舶电气设备维修指南,166,"手柄反向,电动机仍正向运行时间继电器2SJ失灵或延时过长滑程超过规定数值1.制动时间过长2.高速刹车3.摩擦片间隙过大,制动力矩小恒功率起货机轻载不能高速运行负载继电器失灵或整定值不对电磁制动器不吸合,电动机发生堵转1.电磁制动器线断路或短路2.时间继电器SJ失灵电磁制动器不释放1.摩擦片碎裂卡住2.加速接触器副触头未断开,使电磁制动器未断电3.制动接触器有故障电磁制动器人合后马上又释放1.换档时"
COVERS,E00001,E08512,3,船舶电气设备维修指南,168,"空气断路器GK合上,按下起动箱上的起动按钮1QA,使接触器XC有电,主触头闭合异步电动机起动运行,同时风机接触器fC有电,风机运转"
COVERS,E00001,E37722,3,船舶电气设备维修指南,168,"空气断路器GK合上,按下起动箱上的起动按钮1QA,使接触器XC有电,主触头闭合异步电动机起动运行,同时风机接触器fC有电,风机运转"
COVERS,E00001,E43276,3,船舶电气设备维修指南,168,"空气断路器GK合上,按下起动箱上的起动按钮1QA,使接触器XC有电,主触头闭合异步电动机起动运行,同时风机接触器fC有电,风机运转"
COVERS,E00001,E08529,3,船舶电气设备维修指南,169,"LYJ——零压继电器;1FLC,2FLC2——轻载上高速(即弱磁升速)释放升速;1QLJ12——负载继电器(当上升M>0.3Me,下放M>0.25Me时动作);1GLJ——过流继电器;ZDJ——电气制动继电器(当回零档时,U011>175V时,动作);1DC、2DC——解除(上升、下降)限位;XWK——吊钩最高限位开关;XXK——允许绳索放最长限位开关;SXK——提升绕筒绕吊索保护开关;1ZDC—"
